epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,6.77274,1.16158,2.35616,1.09171,0.00074,0.33333,0.03374,0.02991,1.06683,3.56846,1.36127,0.0693081,0.000308111,0.000308111
17,7.1401,1.29415,1.63161,1.05689,0.00037,0.16667,0.05509,0.05509,0.90011,3.55517,1.31897,0.0673277,0.000327712,0.000327712
18,7.51914,1.24562,1.44129,1.02577,0.3337,0.27778,0.27731,0.19963,0.9696,3.49117,1.3989,0.0653473,0.000347262,0.000347262
19,7.89834,1.33919,1.49028,1.0371,0.33408,0.55556,0.33505,0.26673,1.23619,3.44871,1.64624,0.0633668,0.000366756,0.000366756
20,8.28338,1.00334,1.53326,1.00989,0.11148,0.38889,0.28171,0.22123,1.39589,3.41298,1.78036,0.0613862,0.000386191,0.000386191
21,8.65274,1.16391,1.33374,1.03279,0.048,0.38889,0.28478,0.19934,1.48719,3.40259,1.83699,0.0594056,0.000405565,0.000405565
22,9.02922,1.19871,1.37254,1.03005,0.02975,0.55556,0.30115,0.20516,1.45067,3.38933,1.80601,0.0574249,0.000424874,0.000424874
23,9.41555,1.30487,1.33224,1.05421,0.02375,0.55556,0.28908,0.20325,1.43567,3.40974,1.81696,0.0554441,0.000444115,0.000444115
24,9.79105,1.21934,1.4882,1.06916,0.02546,0.55556,0.29063,0.20361,1.34297,3.43525,1.72019,0.0534633,0.000463284,0.000463284
25,10.1612,1.14941,1.24167,0.99973,0.0189,0.38889,0.27988,0.20181,1.42202,3.43914,1.84237,0.0514824,0.00048238,0.00048238
26,10.5201,1.12119,1.42229,1.03147,0.01704,0.55556,0.2661,0.1754,1.38103,3.45323,1.84158,0.0495014,0.000501398,0.000501398
27,10.8838,1.01527,1.39399,0.9988,0.01439,0.55556,0.25283,0.18206,1.30903,3.37787,1.70102,0.0475203,0.000520336,0.000520336
28,11.2568,1.22361,1.33766,1.05121,0.01439,0.55556,0.25283,0.18206,1.30903,3.37787,1.70102,0.0455392,0.00053919,0.00053919
29,11.6173,1.21589,1.42098,1.05428,0.0139,0.55556,0.21064,0.18515,1.28751,3.23051,1.63381,0.043558,0.000557958,0.000557958
30,11.9749,1.45059,1.60329,1.18697,0.17891,0.88889,0.59067,0.49222,1.10342,3.09069,1.41269,0.0415766,0.000576636,0.000576636
31,12.3288,1.13026,1.14018,1.00415,0.17891,0.88889,0.59067,0.49222,1.10342,3.09069,1.41269,0.0395952,0.000595222,0.000595222
32,12.7297,1.24374,1.33819,1.03016,0.05486,0.88889,0.59363,0.48085,0.97358,3.02754,1.33695,0.0376137,0.000613712,0.000613712
33,13.1034,1.13521,1.3253,1.02996,0.03209,0.88889,0.66445,0.54739,0.97089,2.92596,1.30365,0.0356321,0.000632103,0.000632103
34,13.4581,1.03458,1.24985,0.99207,0.03209,0.88889,0.66445,0.54739,0.97089,2.92596,1.30365,0.0336504,0.000650393,0.000650393
35,13.8191,1.24567,1.14324,0.95853,0.02114,0.88889,0.66313,0.51672,1.07295,2.76413,1.37507,0.0316686,0.000668579,0.000668579
36,14.1774,1.16952,1.14602,1.00092,0.85688,0.33333,0.67227,0.49216,1.10486,2.66328,1.45537,0.0296867,0.000686657,0.000686657
37,14.5181,1.07431,1.15361,0.99115,0.85688,0.33333,0.67227,0.49216,1.10486,2.66328,1.45537,0.0277046,0.000704625,0.000704625
38,14.9085,1.09032,1.12979,1.02612,0.93151,0.33333,0.66694,0.53839,1.05252,2.6029,1.49814,0.0257225,0.000722479,0.000722479
39,15.2941,1.14747,1.07036,1.01337,0.9134,0.33333,0.56762,0.41665,1.00955,2.57509,1.45571,0.0237402,0.000740218,0.000740218
40,15.6514,1.10641,1.09146,0.99479,0.9134,0.33333,0.56762,0.41665,1.00955,2.57509,1.45571,0.0217578,0.000757838,0.000757838
41,16.01,1.05961,1.13757,0.95923,0.82871,0.33333,0.42482,0.30171,0.97137,2.64697,1.3767,0.0197753,0.000775336,0.000775336
42,16.3678,1.17788,1.11294,1.01863,0.10686,0.33333,0.23714,0.16852,0.97244,2.83003,1.35455,0.0177927,0.00079271,0.00079271
43,16.7276,1.12093,1.12266,0.97102,0.10686,0.33333,0.23714,0.16852,0.97244,2.83003,1.35455,0.01581,0.000809956,0.000809956
44,17.1013,1.24842,1.38311,1.00544,0.12418,0.72222,0.17738,0.13089,1.02796,2.91728,1.39987,0.0138271,0.000827072,0.000827072
45,17.4596,0.9708,1.12325,0.95134,0.12418,0.72222,0.17738,0.13089,1.02796,2.91728,1.39987,0.0118441,0.000844056,0.000844056
46,17.8259,1.16764,1.04754,1.00619,0.13116,0.5,0.20294,0.16005,1.08801,2.92991,1.5222,0.0098609,0.000860904,0.000860904
47,18.2141,1.08943,1.08054,0.97467,0.13116,0.5,0.20294,0.16005,1.08801,2.92991,1.5222,0.00787761,0.000877614,0.000877614
48,18.5739,1.01201,1.13518,0.95103,0.5918,0.5,0.30241,0.2394,1.13693,2.82253,1.54792,0.00589418,0.000894183,0.000894183
49,18.9403,1.03447,1.06883,0.97551,0.5918,0.5,0.30241,0.2394,1.13693,2.82253,1.54792,0.00391061,0.000910609,0.000910609
50,19.3106,1.09178,1.07792,0.98851,0.62044,0.5,0.32528,0.24158,1.21522,2.68884,1.50167,0.00192689,0.000926888,0.000926888
51,19.6374,1.12046,0.98692,1.01032,0.62044,0.5,0.32528,0.24158,1.21522,2.68884,1.50167,0.000933683,0.000933683,0.000933683
52,20.0017,1.16423,1.12747,0.95768,0.59136,0.5,0.32475,0.24812,1.17338,2.63075,1.46084,0.000931067,0.000931067,0.000931067
53,20.3477,1.02746,0.96172,0.96356,0.59136,0.5,0.32475,0.24812,1.17338,2.63075,1.46084,0.000928405,0.000928405,0.000928405
54,20.7412,1.05812,1.05415,1.00607,0.6222,0.5,0.51409,0.41834,1.09069,2.55458,1.40613,0.000925697,0.000925697,0.000925697
55,21.0925,1.08601,0.91157,0.98746,0.6222,0.5,0.51409,0.41834,1.09069,2.55458,1.40613,0.000922942,0.000922942,0.000922942
56,21.4624,1.03678,0.9321,0.95611,0.69348,0.5,0.54266,0.43787,1.19874,2.44647,1.49395,0.000920142,0.000920142,0.000920142
57,21.8127,1.07002,0.93382,0.98418,0.69348,0.5,0.54266,0.43787,1.19874,2.44647,1.49395,0.000917296,0.000917296,0.000917296
58,22.1919,1.00776,0.90276,1.00909,0.74436,0.5,0.60964,0.45925,1.28498,2.30217,1.54799,0.000914405,0.000914405,0.000914405
59,22.5569,1.10609,0.96615,0.99421,0.74436,0.5,0.60964,0.45925,1.28498,2.30217,1.54799,0.000911469,0.000911469,0.000911469
60,22.9357,1.02416,0.98597,0.94818,0.63082,0.5,0.60906,0.45843,1.33189,2.25612,1.53451,0.000908488,0.000908488,0.000908488
61,23.2704,1.03938,0.88003,0.97394,0.63082,0.5,0.60906,0.45843,1.33189,2.25612,1.53451,0.000905463,0.000905463,0.000905463
62,23.6806,0.99736,0.94375,0.97472,0.59796,0.5,0.58154,0.44664,1.275,2.29506,1.46732,0.000902395,0.000902395,0.000902395
63,24.0207,1.04074,0.95826,0.94064,0.59796,0.5,0.58154,0.44664,1.275,2.29506,1.46732,0.000899282,0.000899282,0.000899282
64,24.3758,1.06729,0.94388,1.02047,0.98047,0.33333,0.55833,0.44148,1.11488,2.2672,1.33052,0.000896127,0.000896127,0.000896127
65,24.7263,0.95647,0.87497,0.99222,0.98047,0.33333,0.55833,0.44148,1.11488,2.2672,1.33052,0.000892928,0.000892928,0.000892928
66,25.0874,0.94152,0.83678,0.97625,0.6582,0.5,0.64148,0.52143,1.19819,2.18894,1.42644,0.000889687,0.000889687,0.000889687
67,25.4482,0.89663,0.90351,0.96188,0.6582,0.5,0.64148,0.52143,1.19819,2.18894,1.42644,0.000886404,0.000886404,0.000886404
68,25.7979,0.98141,0.92269,0.93265,0.65144,0.5,0.68957,0.54107,1.1735,2.15567,1.47228,0.000883079,0.000883079,0.000883079
69,26.1398,0.93334,0.79082,0.93966,0.65144,0.5,0.68957,0.54107,1.1735,2.15567,1.47228,0.000879713,0.000879713,0.000879713
70,26.4858,0.96352,0.90986,0.9457,0.44525,0.6806,0.60615,0.49437,1.15277,1.88091,1.41679,0.000876305,0.000876305,0.000876305
71,26.8237,0.98918,0.87854,0.98673,0.44525,0.6806,0.60615,0.49437,1.15277,1.88091,1.41679,0.000872857,0.000872857,0.000872857
72,27.1867,0.93592,0.79217,0.91765,0.55054,0.72222,0.64093,0.53037,1.21128,2.02788,1.43465,0.000869368,0.000869368,0.000869368
73,27.5395,1.03137,1.03261,1.01501,0.55054,0.72222,0.64093,0.53037,1.21128,2.02788,1.43465,0.000865839,0.000865839,0.000865839
74,27.8946,0.92333,0.93669,0.94267,0.54761,0.72222,0.59864,0.4481,1.29858,2.29835,1.46775,0.000862271,0.000862271,0.000862271
75,28.2492,1.03892,0.88716,0.92429,0.54761,0.72222,0.59864,0.4481,1.29858,2.29835,1.46775,0.000858664,0.000858664,0.000858664
76,28.6152,0.99555,0.89593,0.9769,0.52425,0.72222,0.60019,0.45352,1.35221,2.27691,1.53933,0.000855018,0.000855018,0.000855018
77,28.9657,0.99137,0.87501,0.93228,0.52425,0.72222,0.60019,0.45352,1.35221,2.27691,1.53933,0.000851333,0.000851333,0.000851333
78,29.358,0.87703,0.89051,0.92008,0.53408,0.72222,0.6132,0.46544,1.27062,2.23659,1.4648,0.000847611,0.000847611,0.000847611
79,29.7157,1.00762,0.95366,0.95273,0.53408,0.72222,0.6132,0.46544,1.27062,2.23659,1.4648,0.000843851,0.000843851,0.000843851
80,30.0808,1.00934,0.98719,0.99775,0.48575,0.72222,0.58205,0.47355,1.28242,2.46573,1.4465,0.000840054,0.000840054,0.000840054
81,30.4341,1.05075,0.79475,0.96623,0.48575,0.72222,0.58205,0.47355,1.28242,2.46573,1.4465,0.00083622,0.00083622,0.00083622
82,30.8162,0.85954,0.82918,0.95062,0.61617,0.55556,0.57872,0.40716,1.4914,2.5422,1.54499,0.000832349,0.000832349,0.000832349
83,31.1759,0.95888,0.78858,0.93572,0.61617,0.55556,0.57872,0.40716,1.4914,2.5422,1.54499,0.000828443,0.000828443,0.000828443
84,31.5335,0.97919,0.83595,0.93972,0.61125,0.55556,0.57961,0.40972,1.53117,2.43551,1.60654,0.000824502,0.000824502,0.000824502
85,31.8813,0.9364,0.84058,0.97967,0.61125,0.55556,0.57961,0.40972,1.53117,2.43551,1.60654,0.000820525,0.000820525,0.000820525
86,32.2512,0.95142,0.77316,0.93934,0.92418,0.55556,0.58787,0.38695,1.57291,2.20181,1.63868,0.000816514,0.000816514,0.000816514
87,32.5951,0.77248,0.83641,0.93909,0.92418,0.55556,0.58787,0.38695,1.57291,2.20181,1.63868,0.000812468,0.000812468,0.000812468
88,32.9622,0.84014,0.72848,0.91045,0.92663,0.55556,0.59584,0.4224,1.3662,2.03284,1.47286,0.000808389,0.000808389,0.000808389
89,33.3076,1.08684,0.95395,1.04769,0.92663,0.55556,0.59584,0.4224,1.3662,2.03284,1.47286,0.000804277,0.000804277,0.000804277
90,33.6721,0.99164,0.79946,0.96247,0.79318,0.55556,0.62306,0.47616,1.24264,2.09327,1.38778,0.000800131,0.000800131,0.000800131
91,34.0172,0.96932,0.79529,0.93425,0.79318,0.55556,0.62306,0.47616,1.24264,2.09327,1.38778,0.000795954,0.000795954,0.000795954
92,34.3884,1.01079,0.87367,0.92851,0.93096,0.55556,0.73939,0.58888,1.17426,2.29941,1.36386,0.000791744,0.000791744,0.000791744
93,34.7429,0.95599,0.83414,0.91075,0.93096,0.55556,0.73939,0.58888,1.17426,2.29941,1.36386,0.000787503,0.000787503,0.000787503
94,35.1747,0.87385,0.85099,0.92545,0.85899,0.55556,0.73817,0.5884,1.09557,2.37106,1.3018,0.000783231,0.000783231,0.000783231
95,35.5131,0.97122,0.75968,0.93357,0.85899,0.55556,0.73817,0.5884,1.09557,2.37106,1.3018,0.000778929,0.000778929,0.000778929
96,35.8708,0.8983,0.7935,0.91443,0.5485,0.72222,0.73817,0.6215,1.01761,2.45023,1.26481,0.000774596,0.000774596,0.000774596
97,36.2123,0.932,0.85636,0.91678,0.5485,0.72222,0.73817,0.6215,1.01761,2.45023,1.26481,0.000770234,0.000770234,0.000770234
98,36.5715,0.84301,0.89113,0.92086,0.56859,0.72222,0.73188,0.65416,0.94552,2.3729,1.23849,0.000765843,0.000765843,0.000765843
99,36.9339,0.92081,0.85929,0.9063,0.56859,0.72222,0.73188,0.65416,0.94552,2.3729,1.23849,0.000761423,0.000761423,0.000761423
100,37.2978,0.81161,0.94651,0.89442,0.66172,0.72222,0.72808,0.65926,0.98232,2.1948,1.28653,0.000756976,0.000756976,0.000756976
101,37.6921,0.81986,0.73553,0.88529,0.66172,0.72222,0.72808,0.65926,0.98232,2.1948,1.28653,0.0007525,0.0007525,0.0007525
102,38.0698,0.93207,0.75521,0.89544,0.80474,0.72222,0.72668,0.65904,1.06094,2.15347,1.35523,0.000747997,0.000747997,0.000747997
103,38.4162,0.82879,0.72903,0.8725,0.80474,0.72222,0.72668,0.65904,1.06094,2.15347,1.35523,0.000743468,0.000743468,0.000743468
104,38.7749,0.86849,0.74088,0.88293,0.72875,0.72222,0.72581,0.65881,1.05188,2.15895,1.32365,0.000738913,0.000738913,0.000738913
105,39.1094,0.7992,0.68261,0.88341,0.72875,0.72222,0.72581,0.65881,1.05188,2.15895,1.32365,0.000734332,0.000734332,0.000734332
106,39.4858,0.82984,0.83794,0.94433,0.68623,0.72222,0.72691,0.68108,1.12273,2.31058,1.36425,0.000729725,0.000729725,0.000729725
107,39.8438,0.7935,0.69692,0.86543,0.68623,0.72222,0.72691,0.68108,1.12273,2.31058,1.36425,0.000725094,0.000725094,0.000725094
108,40.2098,0.80821,0.68077,0.90427,0.64392,0.72222,0.72601,0.692,1.16362,2.38982,1.38683,0.000720439,0.000720439,0.000720439
109,40.6168,0.80797,0.76884,0.8981,0.64392,0.72222,0.72601,0.692,1.16362,2.38982,1.38683,0.000715761,0.000715761,0.000715761
110,40.9963,0.94601,0.81282,0.89667,0.70871,0.72222,0.71941,0.68047,1.16812,2.61966,1.39335,0.000711059,0.000711059,0.000711059
111,41.3289,0.85615,0.66983,0.89926,0.70871,0.72222,0.71941,0.68047,1.16812,2.61966,1.39335,0.000706335,0.000706335,0.000706335
112,41.7024,0.74848,0.68007,0.89268,0.79014,0.72222,0.71883,0.66366,0.99974,2.69523,1.25048,0.000701588,0.000701588,0.000701588
113,42.0703,0.84442,0.75154,0.90249,0.79014,0.72222,0.71883,0.66366,0.99974,2.69523,1.25048,0.00069682,0.00069682,0.00069682
114,42.4319,0.77406,0.73354,0.9095,0.82827,0.72222,0.71994,0.66927,0.94845,2.69511,1.22131,0.000692031,0.000692031,0.000692031
115,42.7805,0.93033,0.86662,0.92065,0.82827,0.72222,0.71994,0.66927,0.94845,2.69511,1.22131,0.000687222,0.000687222,0.000687222
116,43.1422,0.87175,0.72008,0.88987,0.78356,0.72222,0.71887,0.6304,0.96197,2.66035,1.21363,0.000682392,0.000682392,0.000682392
117,43.4917,0.78226,0.74006,0.8709,0.78356,0.72222,0.71887,0.6304,0.96197,2.66035,1.21363,0.000677543,0.000677543,0.000677543
118,43.8758,0.80733,0.96455,0.92297,0.81439,0.72222,0.7189,0.63042,0.96836,2.17134,1.19614,0.000672675,0.000672675,0.000672675
119,44.2125,0.78584,0.63325,0.89981,0.81439,0.72222,0.7189,0.63042,0.96836,2.17134,1.19614,0.000667789,0.000667789,0.000667789
120,44.583,0.84593,0.72955,0.89203,0.78376,0.72222,0.71893,0.64704,0.99111,1.90023,1.21642,0.000662885,0.000662885,0.000662885
121,44.9455,0.83629,0.70508,0.91102,0.78376,0.72222,0.71893,0.64704,0.99111,1.90023,1.21642,0.000657963,0.000657963,0.000657963
122,45.3216,0.78819,0.70436,0.86488,0.82829,0.72222,0.71898,0.64708,1.04149,1.73664,1.29465,0.000653025,0.000653025,0.000653025
123,45.677,0.7522,0.65982,0.8723,0.82829,0.72222,0.71898,0.64708,1.04149,1.73664,1.29465,0.000648071,0.000648071,0.000648071
124,46.1212,0.78507,0.6802,0.89066,0.84293,0.72222,0.71902,0.64712,0.95642,1.53137,1.26701,0.000643101,0.000643101,0.000643101
125,46.4755,0.91806,0.68799,0.89275,0.84293,0.72222,0.71902,0.64712,0.95642,1.53137,1.26701,0.000638115,0.000638115,0.000638115
126,46.835,0.7957,0.66785,0.88209,0.8549,0.72222,0.71907,0.63616,0.88721,1.37001,1.25639,0.000633115,0.000633115,0.000633115
127,47.19,0.99355,0.75138,0.93546,0.8549,0.72222,0.71907,0.63616,0.88721,1.37001,1.25639,0.000628101,0.000628101,0.000628101
128,47.5608,0.73386,0.71523,0.92453,0.88011,0.72222,0.71915,0.64746,0.85398,1.30452,1.25117,0.000623074,0.000623074,0.000623074
129,47.9111,0.81919,0.67682,0.86308,0.88011,0.72222,0.71915,0.64746,0.85398,1.30452,1.25117,0.000618034,0.000618034,0.000618034
130,48.2873,0.76386,0.63148,0.86351,0.89195,0.72222,0.71927,0.64734,0.87726,1.30767,1.26965,0.000612981,0.000612981,0.000612981
131,48.6469,0.71824,0.59845,0.88006,0.89195,0.72222,0.71927,0.64734,0.87726,1.30767,1.26965,0.000607916,0.000607916,0.000607916
132,49.0094,0.7678,0.64261,0.88094,0.89409,0.72222,0.71924,0.65855,0.89046,1.34342,1.27555,0.00060284,0.00060284,0.00060284
133,49.3573,0.84595,0.65428,0.88899,0.89409,0.72222,0.71924,0.65855,0.89046,1.34342,1.27555,0.000597754,0.000597754,0.000597754
134,49.734,0.74931,0.70023,0.89592,0.84812,0.67285,0.71921,0.70821,0.98523,1.48782,1.36732,0.000592657,0.000592657,0.000592657
135,50.1009,0.7428,0.59446,0.88415,0.84812,0.67285,0.71921,0.70821,0.98523,1.48782,1.36732,0.000587551,0.000587551,0.000587551
136,50.4751,0.93149,0.68786,0.97302,0.85853,0.62948,0.71919,0.69695,1.05071,1.59114,1.4422,0.000582435,0.000582435,0.000582435
137,50.8323,0.81862,0.72711,0.90384,0.85853,0.62948,0.71919,0.69695,1.05071,1.59114,1.4422,0.000577311,0.000577311,0.000577311
138,51.1978,0.81877,0.70733,0.92926,0.86481,0.62958,0.71927,0.66386,1.01184,1.55879,1.42779,0.000572179,0.000572179,0.000572179
139,51.598,0.79949,0.67638,0.8973,0.86481,0.62958,0.71927,0.66386,1.01184,1.55879,1.42779,0.00056704,0.00056704,0.00056704
140,51.9595,0.68511,0.63289,0.87913,0.8981,0.64626,0.71932,0.66391,0.95932,1.49918,1.38852,0.000561894,0.000561894,0.000561894
141,52.3051,0.81804,0.73961,0.93991,0.8981,0.64626,0.71932,0.66391,0.95932,1.49918,1.38852,0.000556742,0.000556742,0.000556742
142,52.6772,0.82652,0.6859,0.90409,0.89454,0.69267,0.71941,0.70841,0.91328,1.43469,1.3448,0.000551584,0.000551584,0.000551584
143,53.0392,0.73392,0.6663,0.88459,0.89454,0.69267,0.71941,0.70841,0.91328,1.43469,1.3448,0.000546421,0.000546421,0.000546421
144,53.4225,0.70383,0.60394,0.85448,0.84481,0.72222,0.71951,0.69199,0.87545,1.37287,1.29901,0.000541253,0.000541253,0.000541253
145,53.7558,0.76346,0.62658,0.86022,0.84481,0.72222,0.71951,0.69199,0.87545,1.37287,1.29901,0.000536081,0.000536081,0.000536081
146,54.1356,0.77945,0.62955,0.87096,0.8177,0.72222,0.71952,0.69199,0.82338,1.42203,1.25676,0.000530906,0.000530906,0.000530906
147,54.4914,0.61409,0.60814,0.87334,0.8177,0.72222,0.71952,0.69199,0.82338,1.42203,1.25676,0.000525728,0.000525728,0.000525728
148,54.8477,0.70618,0.60132,0.88253,0.69262,0.72222,0.71957,0.6973,0.87398,1.50447,1.27785,0.000520548,0.000520548,0.000520548
149,55.2043,0.82513,0.60823,0.90236,0.69262,0.72222,0.71957,0.6973,0.87398,1.50447,1.27785,0.000515366,0.000515366,0.000515366
150,55.5822,0.81168,0.60661,0.85286,0.64633,0.72222,0.71954,0.69728,0.92374,1.60811,1.29117,0.000510184,0.000510184,0.000510184
151,55.9441,0.71004,0.55698,0.85608,0.64633,0.72222,0.71954,0.69728,0.92374,1.60811,1.29117,0.000505,0.000505,0.000505
152,56.3182,0.70773,0.62827,0.8364,0.62201,0.72222,0.71953,0.6641,0.9369,1.69308,1.3084,0.000499816,0.000499816,0.000499816
153,56.6594,0.72059,0.66958,0.94863,0.62201,0.72222,0.71953,0.6641,0.9369,1.69308,1.3084,0.000494634,0.000494634,0.000494634
154,57.0256,0.77323,0.6468,0.86709,0.62743,0.72222,0.71956,0.66413,0.91656,1.70214,1.2858,0.000489452,0.000489452,0.000489452
155,57.3878,0.76473,0.64752,0.87067,0.62743,0.72222,0.71956,0.66413,0.91656,1.70214,1.2858,0.000484272,0.000484272,0.000484272
156,57.8046,0.74633,0.63174,0.88656,0.68038,0.72222,0.72056,0.70872,0.89991,1.63799,1.28095,0.000479094,0.000479094,0.000479094
157,58.1721,0.6616,0.55845,0.83696,0.68038,0.72222,0.72056,0.70872,0.89991,1.63799,1.28095,0.000473919,0.000473919,0.000473919
158,58.5479,0.60882,0.54281,0.84574,0.82056,0.72222,0.71974,0.67557,0.97737,1.61716,1.35355,0.000468747,0.000468747,0.000468747
159,58.905,0.69125,0.58615,0.85858,0.82056,0.72222,0.71974,0.67557,0.97737,1.61716,1.35355,0.000463579,0.000463579,0.000463579
160,59.2825,0.7178,0.62939,0.91613,0.93472,0.72222,0.71977,0.6756,0.99136,1.5478,1.37455,0.000458416,0.000458416,0.000458416
161,59.6422,0.83917,0.62635,0.86389,0.93472,0.72222,0.71977,0.6756,0.99136,1.5478,1.37455,0.000453258,0.000453258,0.000453258
162,60.0123,0.70717,0.58495,0.88273,0.95037,0.72222,0.71987,0.6757,0.88579,1.3881,1.27839,0.000448106,0.000448106,0.000448106
163,60.3631,0.62487,0.59199,0.88569,0.95037,0.72222,0.71987,0.6757,0.88579,1.3881,1.27839,0.00044296,0.00044296,0.00044296
164,60.7295,0.71038,0.58747,0.86938,0.95614,0.72222,0.71992,0.67575,0.85939,1.29613,1.23365,0.000437821,0.000437821,0.000437821
165,61.0617,0.82394,0.65151,0.86796,0.95614,0.72222,0.71992,0.67575,0.85939,1.29613,1.23365,0.000432689,0.000432689,0.000432689
166,61.4434,0.65506,0.57743,0.88235,0.96396,0.72222,0.7201,0.67593,0.95588,1.271,1.31212,0.000427565,0.000427565,0.000427565
167,61.7838,0.74008,0.67458,0.8649,0.96396,0.72222,0.7201,0.67593,0.95588,1.271,1.31212,0.000422449,0.000422449,0.000422449
168,62.159,0.70507,0.60701,0.92534,0.96967,0.72222,0.72004,0.67588,1.03765,1.29826,1.41128,0.000417343,0.000417343,0.000417343
169,62.5683,0.65594,0.58749,0.89392,0.96967,0.72222,0.72004,0.67588,1.03765,1.29826,1.41128,0.000412246,0.000412246,0.000412246
170,62.9318,0.57188,0.53964,0.8291,0.96502,0.72222,0.72024,0.67607,1.03746,1.29664,1.4079,0.00040716,0.00040716,0.00040716
171,63.2888,0.66974,0.55313,0.84819,0.96502,0.72222,0.72024,0.67607,1.03746,1.29664,1.4079,0.000402084,0.000402084,0.000402084
172,63.659,0.74647,0.57445,0.90899,0.95742,0.72222,0.72027,0.6761,0.99363,1.3052,1.35776,0.000397019,0.000397019,0.000397019
173,64.0174,0.71073,0.55547,0.89873,0.95742,0.72222,0.72027,0.6761,0.99363,1.3052,1.35776,0.000391966,0.000391966,0.000391966
174,64.3834,0.61604,0.52585,0.85137,0.95354,0.72222,0.72019,0.67603,0.96259,1.29171,1.32243,0.000386926,0.000386926,0.000386926
175,64.7342,0.70809,0.57301,0.89411,0.95354,0.72222,0.72019,0.67603,0.96259,1.29171,1.32243,0.000381899,0.000381899,0.000381899
176,65.1038,0.6428,0.53395,0.87694,0.94573,0.72222,0.72002,0.67585,0.92471,1.26239,1.27905,0.000376885,0.000376885,0.000376885
177,65.4586,0.75908,0.59422,0.91685,0.94573,0.72222,0.72002,0.67585,0.92471,1.26239,1.27905,0.000371885,0.000371885,0.000371885
178,65.8472,0.69303,0.63336,0.84793,0.93954,0.72222,0.71996,0.67579,0.87823,1.24789,1.24781,0.000366899,0.000366899,0.000366899
179,66.2509,0.76724,0.58755,0.89882,0.93954,0.72222,0.71996,0.67579,0.87823,1.24789,1.24781,0.000361929,0.000361929,0.000361929
180,66.6306,0.6967,0.53382,0.86068,0.91888,0.72222,0.72004,0.67587,0.91131,1.33466,1.27515,0.000356975,0.000356975,0.000356975
181,66.9947,0.68823,0.57182,0.85714,0.91888,0.72222,0.72004,0.67587,0.91131,1.33466,1.27515,0.000352037,0.000352037,0.000352037
182,67.3635,0.75267,0.5827,0.84411,0.92028,0.72222,0.71995,0.67578,0.92346,1.40221,1.28797,0.000347115,0.000347115,0.000347115
183,67.7251,0.79703,0.63166,0.9085,0.92028,0.72222,0.71995,0.67578,0.92346,1.40221,1.28797,0.000342211,0.000342211,0.000342211
184,68.0887,0.80195,0.6319,0.94199,0.91536,0.72222,0.71987,0.70887,0.92627,1.42496,1.2927,0.000337325,0.000337325,0.000337325
185,68.4599,0.70872,0.553,0.8507,0.91536,0.72222,0.71987,0.70887,0.92627,1.42496,1.2927,0.000332457,0.000332457,0.000332457
186,68.8803,0.65128,0.55512,0.87601,0.93296,0.72222,0.71983,0.67566,0.91993,1.39417,1.28476,0.000327608,0.000327608,0.000327608
187,69.2207,0.60859,0.51188,0.83676,0.93296,0.72222,0.71983,0.67566,0.91993,1.39417,1.28476,0.000322778,0.000322778,0.000322778
188,69.9103,0.65011,0.53113,0.84785,0.95533,0.72222,0.71993,0.67018,0.91473,1.34212,1.27309,0.000317969,0.000317969,0.000317969
189,70.5896,0.61167,0.52563,0.85034,0.95533,0.72222,0.71993,0.67018,0.91473,1.34212,1.27309,0.00031318,0.00031318,0.00031318
190,71.3099,0.70997,0.54416,0.86699,0.96073,0.72222,0.72007,0.67032,0.90132,1.32913,1.26488,0.000308412,0.000308412,0.000308412
191,72.0859,0.58809,0.55704,0.83462,0.96073,0.72222,0.72007,0.67032,0.90132,1.32913,1.26488,0.000303665,0.000303665,0.000303665
192,72.8203,0.70152,0.63535,0.86583,0.96399,0.72222,0.72011,0.70353,0.85944,1.28348,1.23968,0.000298941,0.000298941,0.000298941
